# 2016-06-15 14:21:26.318978

# Simulation of heat flow through 1-dimensional rod
# 
# Dimensions
#   dim x =                  11
#   min x =                  0.0
#   max x =                  1.0
# 
# Thermodynamical parameters
#   initial temp =           300.0
#    power =                     1000.0
#    mass density =              8730
#    perimeter =                 0.0698061887627652
#    emissivity =                0.01
#    u amb =                     300.0
#    specific heat =             380.0
#    area =                      0.0003877733785771607
#    thermal conductivity =      125.0
#    convection coeff =          0.05
#    stop time =                 900.0
# 
#  Boundary conditions:
#    method =                    Simple heat-diffusion BC
#    x0 order =                  None
#    x1 order =                  None
# 
#  Finite differencing
#    time step =                 0.5
#    method =                    Modified implicit for simple convection-diffusion equation
# 
      10      299.81011596
Step= 3402
       0      369.19597907
       1      300.03264060
       2      300.00000803
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999999
       9      299.99993879
      10      299.80860389
Step= 3429
       0      369.18812891
       1      300.03298956
       2      300.00000819
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999999
       9      299.99993782
      10      299.80709193
Step= 3456
       0      369.18027963
       1      300.03333845
       2      300.00000836
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999999
       9      299.99993684
      10      299.80558008
Step= 3483
       0      369.17243123
       1      300.03368726
       2      300.00000853
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999999
       9      299.99993585
      10      299.80406835
Step= 3510
       0      369.16458371
       1      300.03403600
       2      300.00000870
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999999
       9      299.99993485
      10      299.80255672
Step= 3537
       0      369.15673708
       1      300.03438467
       2      300.00000888
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999999
       9      299.99993385
      10      299.80104521
Step= 3564
       0      369.14889132
       1      300.03473327
       2      300.00000905
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999999
       9      299.99993284
      10      299.79953380
Step= 3591
       0      369.14104645
       1      300.03508180
       2      300.00000923
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999998
       9      299.99993182
      10      299.79802251
Step= 3618
       0      369.13320245
       1      300.03543025
       2      300.00000941
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999998
       9      299.99993080
      10      299.79651133
Step= 3645
       0      369.12535934
       1      300.03577864
       2      300.00000959
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999998
       9      299.99992977
      10      299.79500026
Step= 3672
       0      369.11751711
       1      300.03612695
       2      300.00000977
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999998
       9      299.99992873
      10      299.79348930
Step= 3699
       0      369.10967576
       1      300.03647519
       2      300.00000995
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999998
       9      299.99992768
      10      299.79197845
Step= 3726
       0      369.10183529
       1      300.03682336
       2      300.00001014
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999998
       9      299.99992662
      10      299.79046771
Step= 3753
       0      369.09399570
       1      300.03717145
       2      300.00001033
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999998
       9      299.99992556
      10      299.78895708
Step= 3780
       0      369.08615699
       1      300.03751948
       2      300.00001052
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999998
       9      299.99992449
      10      299.78744656
Step= 3807
       0      369.07831916
       1      300.03786743
       2      300.00001071
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999998
       9      299.99992341
      10      299.78593615
Step= 3834
       0      369.07048221
       1      300.03821531
       2      300.00001090
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999998
       9      299.99992232
      10      299.78442585
Step= 3861
       0      369.06264614
       1      300.03856312
       2      300.00001109
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999998
       9      299.99992123
      10      299.78291567
Step= 3888
       0      369.05481094
       1      300.03891086
       2      300.00001129
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999998
       9      299.99992013
      10      299.78140559
Step= 3915
       0      369.04697663
       1      300.03925852
       2      300.00001149
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999998
       9      299.99991902
      10      299.77989563
Step= 3942
       0      369.03914320
       1      300.03960612
       2      300.00001169
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999998
       9      299.99991791
      10      299.77838577
Step= 3969
       0      369.03131064
       1      300.03995364
       2      300.00001189
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999998
       9      299.99991678
      10      299.77687603
Step= 3996
       0      369.02347897
       1      300.04030109
       2      300.00001209
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999998
       9      299.99991565
      10      299.77536639
Step= 4023
       0      369.01564817
       1      300.04064847
       2      300.00001230
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999998
       9      299.99991451
      10      299.77385687
Step= 4050
       0      369.00781826
       1      300.04099577
       2      300.00001250
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999998
       9      299.99991337
      10      299.77234746
Step= 4077
       0      368.99998922
       1      300.04134301
       2      300.00001271
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999998
       9      299.99991221
      10      299.77083816
Step= 4104
       0      368.99216106
       1      300.04169017
       2      300.00001292
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999998
       9      299.99991105
      10      299.76932897
Step= 4131
       0      368.98433377
       1      300.04203726
       2      300.00001313
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999998
       9      299.99990988
      10      299.76781989
Step= 4158
       0      368.97650737
       1      300.04238429
       2      300.00001335
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999998
       9      299.99990870
      10      299.76631092
Step= 4185
       0      368.96868184
       1      300.04273123
       2      300.00001356
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999998
       9      299.99990752
      10      299.76480206
Step= 4212
       0      368.96085720
       1      300.04307811
       2      300.00001378
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999998
       9      299.99990633
      10      299.76329331
Step= 4239
       0      368.95303342
       1      300.04342492
       2      300.00001400
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999997
       9      299.99990513
      10      299.76178467
Step= 4266
       0      368.94521053
       1      300.04377165
       2      300.00001422
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999997
       9      299.99990392
      10      299.76027614
Step= 4293
       0      368.93738852
       1      300.04411831
       2      300.00001444
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999997
       9      299.99990271
      10      299.75876773
Step= 4320
       0      368.92956738
       1      300.04446490
       2      300.00001466
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999997
       9      299.99990148
      10      299.75725942
Step= 4347
       0      368.92174712
       1      300.04481142
       2      300.00001489
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999997
       9      299.99990026
      10      299.75575122
Step= 4374
       0      368.91392773
       1      300.04515787
       2      300.00001512
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999997
       9      299.99989902
      10      299.75424314
Step= 4401
       0      368.90610922
       1      300.04550425
       2      300.00001535
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999997
       9      299.99989777
      10      299.75273516
Step= 4428
       0      368.89829159
       1      300.04585055
       2      300.00001558
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999997
       9      299.99989652
      10      299.75122730
Step= 4455
       0      368.89047484
       1      300.04619679
       2      300.00001581
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999997
       9      299.99989526
      10      299.74971954
Step= 4482
       0      368.88265896
       1      300.04654295
       2      300.00001604
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999997
       9      299.99989399
      10      299.74821190
Step= 4509
       0      368.87484396
       1      300.04688904
       2      300.00001628
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999997
       9      299.99989272
      10      299.74670436
Step= 4536
       0      368.86702983
       1      300.04723506
       2      300.00001652
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999997
       9      299.99989144
      10      299.74519694
Step= 4563
       0      368.85921658
       1      300.04758100
       2      300.00001676
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999997
       9      299.99989015
      10      299.74368963
Step= 4590
       0      368.85140421
       1      300.04792688
       2      300.00001700
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999997
       9      299.99988885
      10      299.74218242
Step= 4617
       0      368.84359271
       1      300.04827268
       2      300.00001724
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999997
       9      299.99988754
      10      299.74067533
Step= 4644
       0      368.83578209
       1      300.04861842
       2      300.00001749
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999997
       9      299.99988623
      10      299.73916835
Step= 4671
       0      368.82797234
       1      300.04896408
       2      300.00001773
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999997
       9      299.99988491
      10      299.73766148
Step= 4698
       0      368.82016347
       1      300.04930967
       2      300.00001798
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999997
       9      299.99988358
      10      299.73615472
Step= 4725
       0      368.81235548
       1      300.04965519
       2      300.00001823
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999997
       9      299.99988225
      10      299.73464807
Step= 4752
       0      368.80454836
       1      300.05000063
       2      300.00001848
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999996
       9      299.99988090
      10      299.73314153
Step= 4779
       0      368.79674211
       1      300.05034601
       2      300.00001874
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999996
       9      299.99987955
      10      299.73163510
Step= 4806
       0      368.78893674
       1      300.05069131
       2      300.00001899
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999996
       9      299.99987820
      10      299.73012878
Step= 4833
       0      368.78113224
       1      300.05103655
       2      300.00001925
       3      300.00000000
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999996
       9      299.99987683
      10      299.72862257
Step= 4860
       0      368.77332862
       1      300.05138171
       2      300.00001951
       3      300.00000001
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999996
       9      299.99987546
      10      299.72711647
Step= 4887
       0      368.76552587
       1      300.05172680
       2      300.00001977
       3      300.00000001
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999996
       9      299.99987408
      10      299.72561048
Step= 4914
       0      368.75772400
       1      300.05207182
       2      300.00002003
       3      300.00000001
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999996
       9      299.99987269
      10      299.72410460
Step= 4941
       0      368.74992300
       1      300.05241677
       2      300.00002030
       3      300.00000001
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999996
       9      299.99987129
      10      299.72259883
Step= 4968
       0      368.74212287
       1      300.05276164
       2      300.00002056
       3      300.00000001
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999996
       9      299.99986989
      10      299.72109317
Step= 4995
       0      368.73432362
       1      300.05310645
       2      300.00002083
       3      300.00000001
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999996
       9      299.99986848
      10      299.71958763
Step= 5022
       0      368.72652524
       1      300.05345118
       2      300.00002110
       3      300.00000001
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999996
       9      299.99986706
      10      299.71808219
Step= 5049
       0      368.71872773
       1      300.05379585
       2      300.00002137
       3      300.00000001
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999996
       9      299.99986563
      10      299.71657686
Step= 5076
       0      368.71093110
       1      300.05414044
       2      300.00002164
       3      300.00000001
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999996
       9      299.99986420
      10      299.71507164
Step= 5103
       0      368.70313534
       1      300.05448496
       2      300.00002192
       3      300.00000001
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999996
       9      299.99986276
      10      299.71356654
Step= 5130
       0      368.69534046
       1      300.05482941
       2      300.00002219
       3      300.00000001
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999996
       9      299.99986131
      10      299.71206154
Step= 5157
       0      368.68754644
       1      300.05517378
       2      300.00002247
       3      300.00000001
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999995
       9      299.99985986
      10      299.71055665
Step= 5184
       0      368.67975331
       1      300.05551809
       2      300.00002275
       3      300.00000001
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999995
       9      299.99985839
      10      299.70905188
Step= 5211
       0      368.67196104
       1      300.05586233
       2      300.00002303
       3      300.00000001
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999995
       9      299.99985692
      10      299.70754721
Step= 5238
       0      368.66416964
       1      300.05620649
       2      300.00002331
       3      300.00000001
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999995
       9      299.99985544
      10      299.70604265
Step= 5265
       0      368.65637912
       1      300.05655058
       2      300.00002360
       3      300.00000001
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999995
       9      299.99985396
      10      299.70453821
Step= 5292
       0      368.64858947
       1      300.05689461
       2      300.00002388
       3      300.00000001
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999995
       9      299.99985246
      10      299.70303387
Step= 5319
       0      368.64080069
       1      300.05723856
       2      300.00002417
       3      300.00000001
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999995
       9      299.99985096
      10      299.70152965
Step= 5346
       0      368.63301279
       1      300.05758244
       2      300.00002446
       3      300.00000001
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999995
       9      299.99984945
      10      299.70002553
Step= 5373
       0      368.62522575
       1      300.05792624
       2      300.00002475
       3      300.00000001
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999995
       9      299.99984794
      10      299.69852153
Step= 5400
       0      368.61743959
       1      300.05826998
       2      300.00002505
       3      300.00000001
       4      300.00000000
       5      300.00000000
       6      300.00000000
       7      300.00000000
       8      299.99999995
       9      299.99984641
      10      299.69701763
